OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
986320,1d7af00b,5/1/2015 22:15,Friday,May,1,2015,22,5,1,2015,FELONY ASSAULT,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1005507,241210,"(40.828723865, -73.923190768)"
986321,e5ea34ba,5/1/2015 22:15,Friday,May,1,2015,22,5,1,2015,FELONY ASSAULT,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1005507,241210,"(40.828723865, -73.923190768)"
986326,5cdaf9f8,5/1/2015 22:35,Friday,May,1,2015,22,5,1,2015,FELONY ASSAULT,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1031447,215683,"(40.758558753, -73.8296379499999)"
986327,e0561b4c,5/1/2015 22:35,Friday,May,1,2015,22,5,2,2015,FELONY ASSAULT,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1031447,215683,"(40.758558753, -73.8296379499999)"
986332,69fd5c7e,5/1/2015 23:00,Friday,May,1,2015,23,5,2,2015,ROBBERY,FELONY,F,77,BROOKLYN,N.Y. POLICE DEPT,997981,183327,"(40.669864569, -73.950503613)"
986559,24d81d46,5/1/2015 23:00,Friday,May,1,2015,23,5,2,2015,GRAND LARCENY,FELONY,E,18,MANHATTAN,N.Y. POLICE DEPT,990520,215957,"(40.759434556, -73.977368814)"
986566,bc24034e,5/1/2015 23:30,Friday,May,1,2015,23,5,2,2015,GRAND LARCENY,FELONY,E,9,MANHATTAN,N.Y. POLICE DEPT,986674,202948,"(40.723729975, -73.9912562929999)"
986572,dfcdf6dd,5/2/2015 0:01,Saturday,May,2,2015,0,5,2,2015,GRAND LARCENY,FELONY,F,114,QUEENS,N.Y. POLICE DEPT,1005252,216689,"(40.761420989, -73.924188874)"
986575,a5d93671,5/2/2015 0:30,Saturday,May,2,2015,0,5,2,2015,BURGLARY,FELONY,E,77,BROOKLYN,N.Y. POLICE DEPT,997758,185627,"(40.6761778960001, -73.95130288)"
986576,36e155d4,5/2/2015 0:30,Saturday,May,2,2015,0,5,2,2015,BURGLARY,FELONY,E,25,MANHATTAN,N.Y. HOUSING POLICE,1002071,234334,"(40.809858783, -73.935624768)"
986801,aa2d84ef,5/2/2015 1:05,Saturday,May,2,2015,1,5,2,2015,FELONY ASSAULT,FELONY,F,68,BROOKLYN,N.Y. POLICE DEPT,978368,169905,"(40.6330327860001, -74.0211933099999)"
986803,c443bc11,5/2/2015 1:20,Saturday,May,2,2015,1,5,4,2015,BURGLARY,FELONY,G,66,BROOKLYN,N.Y. POLICE DEPT,992804,170828,"(40.63556405, -73.9691816329999)"
986804,abbaebb0,5/2/2015 1:25,Saturday,May,2,2015,1,5,2,2015,FELONY ASSAULT,FELONY,F,32,MANHATTAN,N.Y. POLICE DEPT,1001510,237491,"(40.8185249800001, -73.93764321)"
986805,d91297e3,5/2/2015 1:30,Saturday,May,2,2015,1,5,2,2015,GRAND LARCENY,FELONY,E,6,MANHATTAN,N.Y. POLICE DEPT,983036,205448,"(40.730592116, -74.0043816909999)"
986810,d8cd17cb,5/2/2015 2:00,Saturday,May,2,2015,2,5,2,2015,FELONY ASSAULT,FELONY,E,101,QUEENS,N.Y. POLICE DEPT,1050440,157292,"(40.5981674990001, -73.761654103)"
986813,9053562c,5/2/2015 2:00,Saturday,May,2,2015,2,5,2,2015,ROBBERY,FELONY,F,90,BROOKLYN,N.Y. POLICE DEPT,1000157,194732,"(40.701165044, -73.942632596)"
986816,ce7f7c80,5/2/2015 2:00,Saturday,May,2,2015,2,5,4,2015,GRAND LARCENY,FELONY,G,6,MANHATTAN,N.Y. POLICE DEPT,983944,208570,"(40.739161316, -74.0011056719999)"
986967,edc0810d,8/27/2015 12:00,Thursday,Aug,27,2015,12,10,4,2015,GRAND LARCENY,FELONY,E,17,MANHATTAN,N.Y. POLICE DEPT,992408,214016,"(40.7541054650001, -73.97055611)"
987045,5966d60e,5/2/2015 2:40,Saturday,May,2,2015,2,5,2,2015,ROBBERY,FELONY,F,44,BRONX,N.Y. TRANSIT POLICE,1007022,243322,"(40.834516921, -73.917709256)"
987046,867a2d62,5/2/2015 2:57,Saturday,May,2,2015,2,5,2,2015,BURGLARY,FELONY,E,46,BRONX,N.Y. POLICE DEPT,1009659,248699,"(40.849268018, -73.908159446)"
987051,ac77efb1,5/2/2015 3:30,Saturday,May,2,2015,3,5,2,2015,GRAND LARCENY,FELONY,F,46,BRONX,N.Y. POLICE DEPT,1009477,249537,"(40.8515686010001, -73.9088141399999)"
987053,a9a2d4e6,5/2/2015 3:50,Saturday,May,2,2015,3,5,2,2015,FELONY ASSAULT,FELONY,G,110,QUEENS,N.Y. POLICE DEPT,1023396,210250,"(40.743685869, -73.8587306169999)"
987291,6fee6532,5/2/2015 5:15,Saturday,May,2,2015,5,5,2,2015,GRAND LARCENY,FELONY,G,110,QUEENS,N.Y. POLICE DEPT,1023578,212318,"(40.7493611960001, -73.85806172)"
987292,98c68a36,5/2/2015 5:30,Saturday,May,2,2015,5,5,2,2015,FELONY ASSAULT,FELONY,E,81,BROOKLYN,N.Y. POLICE DEPT,1003978,190475,"(40.689472875, -73.928864571)"
987299,9c172360,5/2/2015 7:00,Saturday,May,2,2015,7,5,2,2015,BURGLARY,FELONY,E,88,BROOKLYN,N.Y. POLICE DEPT,991156,188730,"(40.68470254, -73.975100996)"
987521,23d5b801,5/2/2015 7:30,Saturday,May,2,2015,7,5,4,2015,BURGLARY,FELONY,E,103,QUEENS,N.Y. POLICE DEPT,1050165,201277,"(40.7188982640001, -73.762214418)"
987532,5cc62c61,5/2/2015 9:00,Saturday,May,2,2015,9,5,4,2015,GRAND LARCENY,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1013532,184874,"(40.674072961, -73.894438323)"
987533,c0414b58,5/2/2015 9:00,Saturday,May,2,2015,9,5,2,2015,BURGLARY,FELONY,E,105,QUEENS,N.Y. POLICE DEPT,1055133,185520,"(40.6756107320001, -73.74445838)"
987534,bd6ba8ee,5/2/2015 9:00,Saturday,May,2,2015,9,5,3,2015,GRAND LARCENY,FELONY,E,6,MANHATTAN,N.Y. POLICE DEPT,983697,206596,"(40.7337431610001, -74.001996826)"
987540,cee1d8de,5/2/2015 9:50,Saturday,May,2,2015,9,5,2,2015,BURGLARY,FELONY,E,30,MANHATTAN,N.Y. POLICE DEPT,998758,240846,"(40.8277384530001, -73.947578589)"
987541,f3eb46ab,5/2/2015 9:50,Saturday,May,2,2015,9,5,2,2015,FELONY ASSAULT,FELONY,E,48,BRONX,N.Y. POLICE DEPT,1017596,247157,"(40.8450092790001, -73.879478492)"
987684,6cc41249,8/27/2015 16:15,Thursday,Aug,27,2015,16,9,1,2015,BURGLARY,FELONY,F,5,MANHATTAN,N.Y. POLICE DEPT,984182,201589,"(40.7200001800001, -74.0002467589999)"
987699,99d4502c,8/27/2015 17:00,Thursday,Aug,27,2015,17,10,1,2015,GRAND LARCENY,FELONY,E,13,MANHATTAN,N.Y. POLICE DEPT,987606,208148,"(40.7380024, -73.9878912899999)"
987764,4f9d5a61,5/2/2015 10:00,Saturday,May,2,2015,10,5,2,2015,BURGLARY,FELONY,E,25,MANHATTAN,N.Y. POLICE DEPT,1001146,233195,"(40.8067343610001, -73.938969109)"
987766,e7e040da,5/2/2015 10:30,Saturday,May,2,2015,10,5,2,2015,BURGLARY,FELONY,G,83,BROOKLYN,N.Y. POLICE DEPT,1010465,191215,"(40.691487168, -73.905470339)"
987772,a202a88f,5/2/2015 11:30,Saturday,May,2,2015,11,5,2,2015,RAPE,FELONY,E,7,MANHATTAN,N.Y. POLICE DEPT,988708,200317,"(40.7165077220001, -73.9839198989999)"
987773,87a03d0f,5/2/2015 11:41,Saturday,May,2,2015,11,5,2,2015,ROBBERY,FELONY,E,63,BROOKLYN,N.Y. POLICE DEPT,1004302,167787,"(40.627198585, -73.927763727)"
987774,8b7c1a9a,5/2/2015 12:00,Saturday,May,2,2015,12,5,3,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,123,STATEN ISLAND,N.Y. POLICE DEPT,927745,141956,"(40.556140326, -74.203345446)"
987775,c33eaf6b,5/2/2015 12:00,Saturday,May,2,2015,12,6,5,2015,GRAND LARCENY,FELONY,E,106,QUEENS,N.Y. POLICE DEPT,1028482,186802,"(40.6793028060001, -73.8405302479999)"
987777,ad9eba47,5/2/2015 12:00,Saturday,May,2,2015,12,5,2,2015,GRAND LARCENY,FELONY,E,109,QUEENS,N.Y. POLICE DEPT,1031307,216054,"(40.7595777980001, -73.8301407)"
987778,ae1f254d,5/2/2015 12:00,Saturday,May,2,2015,12,5,6,2015,GRAND LARCENY,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1017256,240637,"(40.827115055, -73.88073944)"
987927,832b5838,8/27/2015 17:40,Thursday,Aug,27,2015,17,9,2,2015,BURGLARY,FELONY,G,14,MANHATTAN,N.Y. POLICE DEPT,986589,213344,"(40.7522644480001, -73.9915593379999)"
987931,8a3e6799,8/27/2015 18:00,Thursday,Aug,27,2015,18,9,2,2015,GRAND LARCENY,FELONY,E,72,BROOKLYN,N.Y. POLICE DEPT,982967,175044,"(40.6471401040001, -74.004624856)"
987933,58be1ba4,8/27/2015 18:00,Thursday,Aug,27,2015,18,9,1,2015,GRAND LARCENY,FELONY,E,7,MANHATTAN,N.Y. POLICE DEPT,989768,200626,"(40.7173552560001, -73.980095858)"
988007,d9e1eab,5/2/2015 13:00,Saturday,May,2,2015,13,5,6,2015,GRAND LARCENY,FELONY,E,104,QUEENS,N.Y. POLICE DEPT,1010097,194817,"(40.701374899, -73.906783522)"
988010,cb793e0c,5/2/2015 13:10,Saturday,May,2,2015,13,5,2,2015,ROBBERY,FELONY,E,45,BRONX,N.Y. POLICE DEPT,1030139,244308,"(40.8371333430001, -73.8341637199999)"
988015,f74deb71,5/2/2015 14:00,Saturday,May,2,2015,14,5,3,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,113,QUEENS,N.Y. POLICE DEPT,1048846,187747,"(40.68177143, -73.76710243)"
988016,bb32a9c2,5/2/2015 14:00,Saturday,May,2,2015,14,5,6,2015,GRAND LARCENY,FELONY,G,114,QUEENS,N.Y. POLICE DEPT,1006528,223130,"(40.7790967290001, -73.919561448)"
988018,9117c601,5/2/2015 14:00,Saturday,May,2,2015,14,5,3,2015,GRAND LARCENY,FELONY,G,46,BRONX,N.Y. POLICE DEPT,1011263,251973,"(40.8582494080001, -73.902348526)"
988022,58fe7b23,5/2/2015 14:30,Saturday,May,2,2015,14,5,6,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,79,BROOKLYN,N.Y. POLICE DEPT,999150,187193,"(40.6804739790001, -73.946281029)"
988249,a53318d3,5/2/2015 15:00,Saturday,May,2,2015,15,5,2,2015,GRAND LARCENY,FELONY,G,41,BRONX,N.Y. POLICE DEPT,1014216,238784,"(40.8220399350001, -73.891732267)"
988251,cbf2fee,5/2/2015 15:00,Saturday,May,2,2015,15,5,5,2015,GRAND LARCENY,FELONY,G,45,BRONX,N.Y. POLICE DEPT,1031450,250556,"(40.854275328, -73.829381945)"
988253,19e9e75f,5/2/2015 15:25,Saturday,May,2,2015,15,5,2,2015,FELONY ASSAULT,FELONY,E,5,MANHATTAN,N.Y. POLICE DEPT,985309,203065,"(40.724051381, -73.996180836)"
988256,1fe67d7a,5/2/2015 15:35,Saturday,May,2,2015,15,5,7,2015,GRAND LARCENY,FELONY,E,20,MANHATTAN,N.Y. POLICE DEPT,990124,223439,"(40.779970974, -73.9787917049999)"
988261,d233754c,5/2/2015 16:00,Saturday,May,2,2015,16,5,6,2015,ROBBERY,FELONY,F,44,BRONX,N.Y. POLICE DEPT,1007022,243322,"(40.834516921, -73.917709256)"
988483,c8a8910c,5/2/2015 16:15,Saturday,May,2,2015,16,5,2,2015,GRAND LARCENY,FELONY,E,67,BROOKLYN,N.Y. POLICE DEPT,999446,171582,"(40.6376247160001, -73.945249009)"
988485,cf778547,5/2/2015 16:15,Saturday,May,2,2015,16,6,1,2015,GRAND LARCENY,FELONY,G,13,MANHATTAN,N.Y. POLICE DEPT,986077,208581,"(40.739191325, -73.993408584)"
988490,143fe87a,5/2/2015 16:30,Saturday,May,2,2015,16,5,3,2015,BURGLARY,FELONY,G,46,BRONX,N.Y. POLICE DEPT,1011256,251004,"(40.855589815, -73.902377735)"
988491,458302c6,5/2/2015 16:45,Saturday,May,2,2015,16,5,2,2015,GRAND LARCENY,FELONY,F,121,STATEN ISLAND,N.Y. POLICE DEPT,938058,157540,"(40.598974985, -74.1663387469999)"
988497,a6656aa4,5/2/2015 17:00,Saturday,May,2,2015,17,5,3,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,77,BROOKLYN,N.Y. POLICE DEPT,998481,184923,"(40.6742444430001, -73.9486978319999)"
988499,6b866cf9,5/2/2015 17:00,Saturday,May,2,2015,17,5,2,2015,GRAND LARCENY,FELONY,G,19,MANHATTAN,N.Y. POLICE DEPT,994709,218899,"(40.7675056260001, -73.962243327)"
988503,230cf4fc,5/2/2015 17:15,Saturday,May,2,2015,17,5,2,2015,GRAND LARCENY,FELONY,G,20,MANHATTAN,N.Y. POLICE DEPT,990910,224857,"(40.7838624520001, -73.975952223)"
988732,6afd3331,5/2/2015 17:40,Saturday,May,2,2015,17,5,2,2015,FELONY ASSAULT,FELONY,G,5,MANHATTAN,N.Y. TRANSIT POLICE,983125,199091,"(40.713143696, -74.004059506)"
988734,afd445c8,5/2/2015 17:45,Saturday,May,2,2015,17,5,2,2015,GRAND LARCENY,FELONY,F,14,MANHATTAN,N.Y. TRANSIT POLICE,986061,213320,"(40.752198698, -73.9934650449999)"
988899,f261ec4d,10/5/2015 0:01,Monday,Oct,5,2015,0,11,7,2015,GRAND LARCENY,FELONY,G,106,QUEENS,N.Y. POLICE DEPT,1035044,188879,"(40.684968466, -73.816856445)"
988900,e84d7918,10/5/2015 0:01,Monday,Oct,5,2015,0,10,5,2015,GRAND LARCENY,FELONY,F,90,BROOKLYN,N.Y. POLICE DEPT,998636,194684,"(40.701035899, -73.9481182069999)"
988967,8d9fcf4a,5/2/2015 18:30,Saturday,May,2,2015,18,5,2,2015,GRAND LARCENY,FELONY,E,60,BROOKLYN,N.Y. POLICE DEPT,989472,148971,"(40.5755736300001, -73.981203625)"
988976,8f23775a,5/2/2015 19:00,Saturday,May,2,2015,19,5,4,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,106,QUEENS,N.Y. POLICE DEPT,1029659,185958,"(40.676980261, -73.8362924639999)"
988978,295a0af3,5/2/2015 19:00,Saturday,May,2,2015,19,5,2,2015,FELONY ASSAULT,FELONY,G,81,BROOKLYN,N.Y. POLICE DEPT,1005040,189271,"(40.6861657420001, -73.925038839)"
988979,fde88839,5/2/2015 19:00,Saturday,May,2,2015,19,5,4,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1018287,240785,"(40.8275173600001, -73.8770133359999)"
988981,5903fb1f,5/2/2015 19:15,Saturday,May,2,2015,19,5,2,2015,GRAND LARCENY,FELONY,E,104,QUEENS,N.Y. POLICE DEPT,1010615,195274,"(40.702627729, -73.904913553)"
989129,67ea1330,10/5/2015 0:30,Monday,Oct,5,2015,0,10,5,2015,BURGLARY,FELONY,E,61,BROOKLYN,N.Y. POLICE DEPT,1000147,155928,"(40.5946564980001, -73.9427601039999)"
989130,e9d0aa3a,10/5/2015 1:00,Monday,Oct,5,2015,1,10,5,2015,GRAND LARCENY,FELONY,G,45,BRONX,N.Y. POLICE DEPT,1032243,249594,"(40.8516306540001, -73.826522287)"
989131,1347e47e,10/5/2015 1:20,Monday,Oct,5,2015,1,10,5,2015,BURGLARY,FELONY,G,83,BROOKLYN,N.Y. POLICE DEPT,1010368,190868,"(40.69053502, -73.905821466)"
989133,ccc81ff,10/5/2015 1:30,Monday,Oct,5,2015,1,10,5,2015,GRAND LARCENY,FELONY,G,75,BROOKLYN,N.Y. POLICE DEPT,1014121,185224,"(40.6750316640001, -73.892313399)"
989140,ef50de3c,10/5/2015 2:05,Monday,Oct,5,2015,2,10,5,2015,FELONY ASSAULT,FELONY,G,66,BROOKLYN,N.Y. POLICE DEPT,993000,171776,"(40.638165917, -73.9684742219999)"
989142,ff7f2850,10/5/2015 2:20,Monday,Oct,5,2015,2,10,5,2015,ROBBERY,FELONY,G,40,BRONX,N.Y. POLICE DEPT,1006942,237215,"(40.817755155, -73.91801901)"
989144,e6c742be,10/5/2015 2:30,Monday,Oct,5,2015,2,10,5,2015,FELONY ASSAULT,FELONY,G,83,BROOKLYN,N.Y. POLICE DEPT,1010373,192180,"(40.6941361410001, -73.905798349)"
989145,677e7190,10/5/2015 2:30,Monday,Oct,5,2015,2,10,5,2015,FELONY ASSAULT,FELONY,G,103,QUEENS,N.Y. POLICE DEPT,1040005,192579,"(40.695094231, -73.7989382929999)"
989207,172d79ad,5/2/2015 19:30,Saturday,May,2,2015,19,5,3,2015,BURGLARY,FELONY,E,114,QUEENS,N.Y. POLICE DEPT,1004883,216337,"(40.760455709, -73.925521961)"
989209,ceb34a4,5/2/2015 19:30,Saturday,May,2,2015,19,5,3,2015,BURGLARY,FELONY,E,25,MANHATTAN,N.Y. HOUSING POLICE,1001769,234797,"(40.811130194, -73.936714506)"
989211,32af712b,5/2/2015 19:45,Saturday,May,2,2015,19,5,2,2015,ROBBERY,FELONY,F,60,BROOKLYN,N.Y. POLICE DEPT,987641,148923,"(40.5754427690001, -73.987794763)"
989217,c80ed0bc,5/2/2015 20:25,Saturday,May,2,2015,20,5,3,2015,FELONY ASSAULT,FELONY,G,46,BRONX,N.Y. POLICE DEPT,1011264,251672,"(40.8574232500001, -73.902346124)"
989221,603cf9da,5/2/2015 20:45,Saturday,May,2,2015,20,5,5,2015,GRAND LARCENY,FELONY,G,13,MANHATTAN,N.Y. POLICE DEPT,986088,207548,"(40.7363559930001, -73.993369171)"
989373,6987b71e,10/5/2015 3:20,Monday,Oct,5,2015,3,10,5,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,83,BROOKLYN,N.Y. POLICE DEPT,1002548,193988,"(40.6991183170001, -73.9340114399999)"
989374,ea73c6a7,10/5/2015 3:30,Monday,Oct,5,2015,3,10,5,2015,BURGLARY,FELONY,F,68,BROOKLYN,N.Y. POLICE DEPT,978913,170340,"(40.6342271140001, -74.019230109)"
989375,3df786ea,10/5/2015 3:30,Monday,Oct,5,2015,3,10,5,2015,GRAND LARCENY,FELONY,F,43,BRONX,N.Y. POLICE DEPT,1022664,241101,"(40.8283667380001, -73.861195853)"
989381,9fed0b4f,10/5/2015 5:15,Monday,Oct,5,2015,5,10,5,2015,GRAND LARCENY,FELONY,G,122,STATEN ISLAND,N.Y. POLICE DEPT,958402,148411,"(40.5740003940001, -74.093045198)"
989386,6cf88441,10/5/2015 5:30,Monday,Oct,5,2015,5,10,5,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,E,45,BRONX,N.Y. POLICE DEPT,1029194,245875,"(40.841439155, -73.8375683359999)"
989452,b518f774,5/2/2015 21:50,Saturday,May,2,2015,21,5,2,2015,FELONY ASSAULT,FELONY,E,114,QUEENS,N.Y. POLICE DEPT,1005436,214256,"(40.7547425880001, -73.9235323409999)"
989455,b7b57589,5/2/2015 22:00,Saturday,May,2,2015,22,5,6,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,42,BRONX,N.Y. POLICE DEPT,1015460,240997,"(40.8281096800001, -73.8872273229999)"
989457,7dc10bfb,5/2/2015 22:25,Saturday,May,2,2015,22,5,2,2015,FELONY ASSAULT,FELONY,F,18,MANHATTAN,N.Y. POLICE DEPT,987202,216308,"(40.760399691, -73.989345547)"
989458,43e71150,5/2/2015 22:40,Saturday,May,2,2015,22,5,6,2015,FELONY ASSAULT,FELONY,E,75,BROOKLYN,N.Y. POLICE DEPT,1013425,182604,"(40.667842675, -73.8948338879999)"
989613,d63372d6,10/5/2015 7:13,Monday,Oct,5,2015,7,10,5,2015,ROBBERY,FELONY,G,70,BROOKLYN,N.Y. POLICE DEPT,998888,169703,"(40.6324681990001, -73.947263605)"
989695,220cfb1,5/3/2015 0:01,Sunday,May,3,2015,0,5,7,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,991564,156756,"(40.596940429, -73.973664557)"
989697,3f5a288f,5/3/2015 0:05,Sunday,May,3,2015,0,5,3,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,103,QUEENS,N.Y. POLICE DEPT,1038501,193009,"(40.6962838250001, -73.804358521)"
989698,f6cd5375,5/3/2015 0:05,Sunday,May,3,2015,0,5,3,2015,GRAND LARCENY,FELONY,E,14,MANHATTAN,N.Y. POLICE DEPT,988002,214967,"(40.7567186850001, -73.986458517)"
989700,baed60ad,5/3/2015 0:30,Sunday,May,3,2015,0,5,3,2015,ROBBERY,FELONY,F,1,MANHATTAN,N.Y. POLICE DEPT,981869,199852,"(40.7152322100001, -74.0085903729999)"
989707,508d037d,5/3/2015 0:50,Sunday,May,3,2015,0,5,3,2015,FELONY ASSAULT,FELONY,E,114,QUEENS,N.Y. POLICE DEPT,1006468,215938,"(40.7593567150001, -73.9198018669999)"
989854,cb56439e,10/5/2015 9:00,Monday,Oct,5,2015,9,10,7,2015,GRAND LARCENY,FELONY,F,123,STATEN ISLAND,N.Y. POLICE DEPT,938078,131219,"(40.526729151, -74.166087014)"
989857,9593bf88,10/5/2015 9:00,Monday,Oct,5,2015,9,10,5,2015,BURGLARY,FELONY,F,5,MANHATTAN,N.Y. POLICE DEPT,985503,201345,"(40.719330369, -73.9954812509999)"
989859,99ba9968,10/5/2015 9:00,Monday,Oct,5,2015,9,10,5,2015,GRAND LARCENY,FELONY,G,14,MANHATTAN,N.Y. POLICE DEPT,986426,214907,"(40.756554529, -73.992147146)"
989867,115f5ec3,10/5/2015 9:40,Monday,Oct,5,2015,9,10,5,2015,BURGLARY,FELONY,G,68,BROOKLYN,N.Y. POLICE DEPT,974016,166494,"(40.6236663490001, -74.036867668)"
989869,df1cc653,10/5/2015 9:45,Monday,Oct,5,2015,9,10,5,2015,GRAND LARCENY,FELONY,E,9,MANHATTAN,N.Y. POLICE DEPT,985511,203899,"(40.7263404820001, -73.995451913)"
989870,b6c50afd,10/5/2015 10:00,Monday,Oct,5,2015,10,10,5,2015,GRAND LARCENY,FELONY,E,84,BROOKLYN,N.Y. POLICE DEPT,987005,192708,"(40.695623502, -73.99006632)"
989932,ff03e9ee,5/3/2015 1:00,Sunday,May,3,2015,1,5,3,2015,GRAND LARCENY,FELONY,E,81,BROOKLYN,N.Y. POLICE DEPT,1004059,189941,"(40.688006988, -73.928574064)"
989933,286a876a,5/3/2015 1:00,Sunday,May,3,2015,1,5,3,2015,BURGLARY,FELONY,G,83,BROOKLYN,N.Y. POLICE DEPT,1009438,191145,"(40.6912980160001, -73.9091739529999)"
989947,c61d088e,5/3/2015 1:30,Sunday,May,3,2015,1,5,3,2015,FELONY ASSAULT,FELONY,F,83,BROOKLYN,N.Y. POLICE DEPT,1001558,193690,"(40.698302369, -73.937582546)"
989948,b1b08e04,5/3/2015 1:30,Sunday,May,3,2015,1,5,3,2015,FELONY ASSAULT,FELONY,G,94,BROOKLYN,N.Y. POLICE DEPT,996913,205440,"(40.7305611790001, -73.95431199)"
990094,ae33da1f,10/5/2015 10:00,Monday,Oct,5,2015,10,10,5,2015,BURGLARY,FELONY,F,107,QUEENS,N.Y. POLICE DEPT,1033081,206626,"(40.7336907320001, -73.823805595)"
990101,af9e0d38,10/5/2015 10:20,Monday,Oct,5,2015,10,10,6,2015,BURGLARY,FELONY,G,61,BROOKLYN,N.Y. POLICE DEPT,995085,156149,"(40.5952707330001, -73.9609868109999)"
990174,dc1798d9,5/3/2015 1:55,Sunday,May,3,2015,1,5,3,2015,FELONY ASSAULT,FELONY,G,106,QUEENS,N.Y. POLICE DEPT,1035959,191158,"(40.6912184870001, -73.813539802)"
990175,9bb7e209,5/3/2015 1:55,Sunday,May,3,2015,1,5,3,2015,FELONY ASSAULT,FELONY,G,106,QUEENS,N.Y. POLICE DEPT,1035959,191158,"(40.6912184870001, -73.813539802)"
990178,3905214,5/3/2015 2:00,Sunday,May,3,2015,2,5,4,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,94,BROOKLYN,N.Y. POLICE DEPT,995849,202921,"(40.723648596, -73.958155356)"
990181,41aad8,5/3/2015 2:10,Sunday,May,3,2015,2,5,4,2015,FELONY ASSAULT,FELONY,F,23,MANHATTAN,N.Y. HOUSING POLICE,998700,228774,"(40.7946042630001, -73.9478141499999)"
990183,4d890bd3,5/3/2015 2:17,Sunday,May,3,2015,2,5,3,2015,FELONY ASSAULT,FELONY,F,23,MANHATTAN,N.Y. HOUSING POLICE,998700,228774,"(40.7946042630001, -73.9478141499999)"
990188,b521848b,5/3/2015 2:40,Sunday,May,3,2015,2,5,3,2015,ROBBERY,FELONY,F,18,MANHATTAN,N.Y. POLICE DEPT,987595,216089,"(40.759798453, -73.987927035)"
990189,f9a053d3,5/3/2015 2:55,Sunday,May,3,2015,2,5,3,2015,ROBBERY,FELONY,F,76,BROOKLYN,N.Y. POLICE DEPT,984387,185153,"(40.6748871770001, -73.999507546)"
990192,13813c84,5/3/2015 3:00,Sunday,May,3,2015,3,5,4,2015,BURGLARY,FELONY,E,5,MANHATTAN,N.Y. POLICE DEPT,985757,202985,"(40.723831735, -73.99456458)"
990341,eb535b66,10/5/2015 12:00,Monday,Oct,5,2015,12,10,5,2015,GRAND LARCENY,FELONY,F,70,BROOKLYN,N.Y. POLICE DEPT,994302,170739,"(40.6353181910001, -73.963784516)"
990342,c0fa1a9a,10/5/2015 12:00,Monday,Oct,5,2015,12,10,5,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,F,75,BROOKLYN,N.Y. POLICE DEPT,1015129,182068,"(40.6663656970001, -73.888693916)"
990346,de04a0f7,10/5/2015 12:00,Monday,Oct,5,2015,12,10,6,2015,GRAND LARCENY,FELONY,E,81,BROOKLYN,N.Y. POLICE DEPT,1005862,190486,"(40.6894986680001, -73.922071054)"
990348,3457bff3,10/5/2015 12:00,Monday,Oct,5,2015,12,12,5,2015,GRAND LARCENY,FELONY,E,6,MANHATTAN,N.Y. POLICE DEPT,983036,205448,"(40.730592116, -74.0043816909999)"
990415,40a1224b,5/3/2015 3:00,Sunday,May,3,2015,3,5,3,2015,GRAND LARCENY,FELONY,F,18,MANHATTAN,N.Y. POLICE DEPT,987657,216201,"(40.760105841, -73.987703177)"
990416,99cf1a4b,5/3/2015 3:10,Sunday,May,3,2015,3,5,3,2015,FELONY ASSAULT,FELONY,F,108,QUEENS,N.Y. POLICE DEPT,1007867,211146,"(40.7462002670001, -73.914768775)"
990420,13914eef,5/3/2015 3:30,Sunday,May,3,2015,3,5,3,2015,GRAND LARCENY,FELONY,E,102,QUEENS,N.Y. POLICE DEPT,1024696,187477,"(40.6811736340001, -73.85417597)"
990422,d2b9fec9,5/3/2015 3:30,Sunday,May,3,2015,3,5,3,2015,FELONY ASSAULT,FELONY,E,43,BRONX,N.Y. POLICE DEPT,1018207,241234,"(40.8287500430001, -73.8773001329999)"
990424,f67d50cd,5/3/2015 3:50,Sunday,May,3,2015,3,5,3,2015,FELONY ASSAULT,FELONY,E,23,MANHATTAN,N.Y. HOUSING POLICE,999042,228736,"(40.794499397, -73.946579075)"
