OBJECTID,Identifier,Occurrence Date,Day of Week,Occurrence Month,Occurrence Day,Occurrence Year,Occurrence Hour,CompStat Month,CompStat Day,CompStat Year,Offense,Offense Classification,Sector,Precinct,Borough,Jurisdiction,XCoordinate,YCoordinate,Location 1
968681,e31a3cd5,4/28/2015 20:30,Tuesday,Apr,28,2015,20,4,29,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,113,QUEENS,N.Y. POLICE DEPT,1046342,183850,"(40.6710929970001, -73.7761663919999)"
968682,6b151ac,4/28/2015 20:30,Tuesday,Apr,28,2015,20,4,28,2015,FELONY ASSAULT,FELONY,B,83,BROOKLYN,N.Y. POLICE DEPT,1009358,189949,"(40.6880155000001, -73.909466889)"
968685,66aaa475,4/28/2015 20:30,Tuesday,Apr,28,2015,20,4,28,2015,GRAND LARCENY,FELONY,B,25,MANHATTAN,N.Y. POLICE DEPT,1001029,230826,"(40.80023233, -73.939397661)"
968689,90eb555f,4/28/2015 21:00,Tuesday,Apr,28,2015,21,4,28,2015,ROBBERY,FELONY,C,103,QUEENS,N.Y. POLICE DEPT,1046337,197702,"(40.709113465, -73.776056759)"
968691,b7655347,4/28/2015 21:00,Tuesday,Apr,28,2015,21,4,29,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,109,QUEENS,N.Y. POLICE DEPT,1031797,208265,"(40.73819637, -73.828427029)"
968693,f9e6ca21,4/28/2015 21:00,Tuesday,Apr,28,2015,21,4,29,2015,BURGLARY,FELONY,A,46,BRONX,N.Y. POLICE DEPT,1009041,247401,"(40.845707148, -73.910398033)"
968696,4486d7b3,4/28/2015 21:30,Tuesday,Apr,28,2015,21,4,29,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,69,BROOKLYN,N.Y. POLICE DEPT,1009307,172131,"(40.639109197, -73.9097170009999)"
968697,74445f5c,4/28/2015 21:30,Tuesday,Apr,28,2015,21,4,28,2015,ROBBERY,FELONY,A,5,MANHATTAN,N.Y. POLICE DEPT,985455,198747,"(40.712199486, -73.9956548759999)"
968700,9a4f6a52,4/28/2015 21:48,Tuesday,Apr,28,2015,21,4,28,2015,FELONY ASSAULT,FELONY,B,47,BRONX,N.Y. POLICE DEPT,1022019,259861,"(40.879860077, -73.8634208089999)"
968701,1490e43d,4/28/2015 22:00,Tuesday,Apr,28,2015,22,4,29,2015,BURGLARY,FELONY,B,70,BROOKLYN,N.Y. POLICE DEPT,998775,163571,"(40.615637329, -73.947683915)"
968725,1532266d,4/14/2015 18:00,Tuesday,Apr,14,2015,18,4,14,2015,ROBBERY,FELONY,B,43,BRONX,N.Y. POLICE DEPT,1025604,236784,"(40.8165045330001, -73.850599046)"
968726,b9eb5bd2,4/14/2015 18:00,Tuesday,Apr,14,2015,18,4,15,2015,GRAND LARCENY,FELONY,A,41,BRONX,N.Y. POLICE DEPT,1016705,236903,"(40.81686833, -73.882748449)"
968730,ee1ebd4b,4/14/2015 18:30,Tuesday,Apr,14,2015,18,4,15,2015,GRAND LARCENY,FELONY,B,13,MANHATTAN,N.Y. POLICE DEPT,991316,206230,"(40.7327357770001, -73.9745057329999)"
968764,67b7602,1/14/2015 17:50,Wednesday,Jan,14,2015,17,1,14,2015,FELONY ASSAULT,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,946937,172782,"(40.6408528920001, -74.134449784)"
968765,3d5f5231,1/14/2015 17:55,Wednesday,Jan,14,2015,17,1,14,2015,ROBBERY,FELONY,C,78,BROOKLYN,N.Y. POLICE DEPT,990502,188496,"(40.6840607500001, -73.9774592919999)"
968769,6914c9cb,1/14/2015 18:00,Wednesday,Jan,14,2015,18,1,22,2015,GRAND LARCENY,FELONY,A,71,BROOKLYN,N.Y. POLICE DEPT,995443,183750,"(40.671029183, -73.9596519519999)"
968772,5371abbd,1/14/2015 18:00,Wednesday,Jan,14,2015,18,1,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,104,QUEENS,N.Y. POLICE DEPT,1022420,196621,"(40.706281877, -73.862330116)"
968774,88ed311f,1/14/2015 18:00,Wednesday,Jan,14,2015,18,1,15,2015,GRAND LARCENY,FELONY,B,111,QUEENS,N.Y. POLICE DEPT,1050793,208250,"(40.738032677, -73.7598799789999)"
968777,fde232bc,1/14/2015 18:00,Wednesday,Jan,14,2015,18,1,17,2015,GRAND LARCENY,FELONY,A,18,MANHATTAN,N.Y. POLICE DEPT,990503,215519,"(40.7582323710001, -73.977430585)"
968780,5d0c59e6,1/14/2015 18:05,Wednesday,Jan,14,2015,18,1,14,2015,GRAND LARCENY,FELONY,C,24,MANHATTAN,N.Y. POLICE DEPT,993575,228739,"(40.7945150910001, -73.966323533)"
968782,2f1450fd,1/14/2015 18:15,Wednesday,Jan,14,2015,18,1,15,2015,GRAND LARCENY,FELONY,C,19,MANHATTAN,N.Y. POLICE DEPT,995703,221743,"(40.7753104340001, -73.958650033)"
968865,5fdeaa76,9/22/2015 22:00,Tuesday,Sep,22,2015,22,10,6,2015,FELONY ASSAULT,FELONY,B,100,QUEENS,N.Y. POLICE DEPT,1033045,151168,"(40.581471214, -73.824336773)"
968867,dd114f3d,9/22/2015 22:00,Tuesday,Sep,22,2015,22,9,22,2015,ROBBERY,FELONY,C,121,STATEN ISLAND,N.Y. POLICE DEPT,946758,170062,"(40.6333863240001, -74.1350796529999)"
968872,ea2ca9df,9/22/2015 22:15,Tuesday,Sep,22,2015,22,9,23,2015,GRAND LARCENY,FELONY,A,17,MANHATTAN,N.Y. POLICE DEPT,990628,210032,"(40.7431718490001, -73.9769845879999)"
968874,4bd1a359,9/22/2015 22:30,Tuesday,Sep,22,2015,22,9,22,2015,GRAND LARCENY,FELONY,A,6,MANHATTAN,N.Y. POLICE DEPT,984440,204596,"(40.7282536650001, -73.999315931)"
968876,843d4d09,9/22/2015 22:30,Tuesday,Sep,22,2015,22,9,25,2015,GRAND LARCENY,FELONY,A,17,MANHATTAN,N.Y. POLICE DEPT,990628,210032,"(40.7431718490001, -73.9769845879999)"
968944,3dfad806,4/28/2015 22:00,Tuesday,Apr,28,2015,22,4,28,2015,FELONY ASSAULT,FELONY,C,69,BROOKLYN,N.Y. POLICE DEPT,1011761,170664,"(40.6350753150001, -73.900880828)"
968949,5703bedf,4/28/2015 22:18,Tuesday,Apr,28,2015,22,4,29,2015,GRAND LARCENY,FELONY,B,33,MANHATTAN,N.Y. POLICE DEPT,999318,245037,"(40.8392406030001, -73.945545685)"
968952,2c67b7eb,4/28/2015 22:35,Tuesday,Apr,28,2015,22,4,29,2015,FELONY ASSAULT,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1038064,195365,"(40.702753149, -73.805915625)"
968955,a6598a5c,4/28/2015 23:00,Tuesday,Apr,28,2015,23,4,30,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,9,MANHATTAN,N.Y. POLICE DEPT,990563,203120,"(40.7242001540001, -73.9772256429999)"
968960,2b8a0a6a,4/28/2015 23:30,Tuesday,Apr,28,2015,23,4,29,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,48,BRONX,N.Y. POLICE DEPT,1016107,251749,"(40.8576184460001, -73.8848383819999)"
968961,94e354f6,4/28/2015 23:30,Tuesday,Apr,28,2015,23,4,29,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1020074,257142,"(40.8724053770001, -73.8704688669999)"
968983,96cbb2e8,4/14/2015 19:15,Tuesday,Apr,14,2015,19,4,15,2015,BURGLARY,FELONY,A,40,BRONX,N.Y. POLICE DEPT,1006853,233369,"(40.807199186, -73.9183535019999)"
968989,8.48E+56,4/14/2015 19:45,Tuesday,Apr,14,2015,19,4,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,106,QUEENS,N.Y. POLICE DEPT,1024268,179894,"(40.6603619640001, -73.855764111)"
968994,4080a09f,4/14/2015 20:00,Tuesday,Apr,14,2015,20,4,14,2015,ROBBERY,FELONY,C,40,BRONX,N.Y. POLICE DEPT,1008225,233523,"(40.8076182570001, -73.913396932)"
969000,b6cd0a36,4/14/2015 20:30,Tuesday,Apr,14,2015,20,4,15,2015,ROBBERY,FELONY,C,120,STATEN ISLAND,N.Y. POLICE DEPT,961034,164923,"(40.6193297730001, -74.083627669)"
969002,2f88d9a5,4/14/2015 20:30,Tuesday,Apr,14,2015,20,4,16,2015,GRAND LARCENY,FELONY,A,104,QUEENS,N.Y. POLICE DEPT,1014211,195375,"(40.7028935060001, -73.8919437979999)"
969024,293b7358,1/14/2015 18:25,Wednesday,Jan,14,2015,18,1,14,2015,FELONY ASSAULT,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1038772,196104,"(40.7047771910001, -73.803356175)"
969035,ab9cd765,1/14/2015 19:00,Wednesday,Jan,14,2015,19,1,14,2015,BURGLARY,FELONY,A,33,MANHATTAN,N.Y. POLICE DEPT,999136,243508,"(40.8350442490001, -73.946206826)"
969037,d27c750e,1/14/2015 19:15,Wednesday,Jan,14,2015,19,1,14,2015,ROBBERY,FELONY,C,101,QUEENS,N.Y. POLICE DEPT,1052072,160361,"(40.6065789100001, -73.7557465579999)"
969041,14ac6904,1/14/2015 19:50,Wednesday,Jan,14,2015,19,1,14,2015,ROBBERY,FELONY,C,33,MANHATTAN,N.Y. POLICE DEPT,1001609,246046,"(40.8420058080001, -73.937263399)"
969131,71db0cd3,9/22/2015 23:00,Tuesday,Sep,22,2015,23,9,23,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,40,BRONX,N.Y. POLICE DEPT,1009628,232789,"(40.805599713, -73.9083316749999)"
969132,870867fb,9/22/2015 23:10,Tuesday,Sep,22,2015,23,9,24,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,112,QUEENS,N.Y. POLICE DEPT,1024070,201155,"(40.718719342, -73.8563521)"
969133,2b6ba322,9/22/2015 23:15,Tuesday,Sep,22,2015,23,9,22,2015,ROBBERY,FELONY,B,103,QUEENS,N.Y. POLICE DEPT,1039476,196580,"(40.7060793300001, -73.800813152)"
969144,3d1bf144,11/21/2015 0:00,Saturday,Nov,21,2015,0,11,21,2015,FELONY ASSAULT,FELONY,C,10,MANHATTAN,N.Y. POLICE DEPT,983150,209922,"(40.7428721580001, -74.0039710999999)"
969205,85bc2f79,4/28/2015 23:45,Tuesday,Apr,28,2015,23,4,29,2015,GRAND LARCENY,FELONY,C,77,BROOKLYN,N.Y. POLICE DEPT,996135,186849,"(40.679534339, -73.957151907)"
969206,11079e5b,4/28/2015 23:45,Tuesday,Apr,28,2015,23,4,29,2015,FELONY ASSAULT,FELONY,B,103,QUEENS,N.Y. POLICE DEPT,1039793,195661,"(40.7035549140001, -73.799677386)"
969211,7b72fae2,5/18/2015 0:02,Monday,May,18,2015,0,5,18,2015,GRAND LARCENY,FELONY,A,110,QUEENS,N.Y. POLICE DEPT,1017622,211850,"(40.748101137, -73.879559972)"
969215,3e7b2cad,5/18/2015 0:30,Monday,May,18,2015,0,5,18,2015,FELONY ASSAULT,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,961580,163524,"(40.615491223, -74.08165623)"
969224,91144783,5/18/2015 1:00,Monday,May,18,2015,1,5,18,2015,ROBBERY,FELONY,B,34,MANHATTAN,N.Y. POLICE DEPT,1001885,250557,"(40.854386624, -73.93625403)"
969248,bc09d95b,4/14/2015 20:30,Tuesday,Apr,14,2015,20,4,14,2015,ROBBERY,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1020719,258202,"(40.8753121070001, -73.868130906)"
969254,7ac5cd1d,4/14/2015 21:00,Tuesday,Apr,14,2015,21,4,14,2015,ROBBERY,FELONY,B,75,BROOKLYN,N.Y. POLICE DEPT,1016617,186436,"(40.6783495540001, -73.883309251)"
969258,50119774,4/14/2015 21:00,Tuesday,Apr,14,2015,21,4,15,2015,ROBBERY,FELONY,A,34,MANHATTAN,N.Y. POLICE DEPT,1003064,249581,"(40.851705361, -73.931994893)"
969259,e7ac41d3,4/14/2015 21:20,Tuesday,Apr,14,2015,21,4,14,2015,ROBBERY,FELONY,A,13,MANHATTAN,N.Y. POLICE DEPT,989151,205851,"(40.731696979, -73.982317815)"
969287,81fa3b90,1/14/2015 20:00,Wednesday,Jan,14,2015,20,1,14,2015,GRAND LARCENY,FELONY,C,70,BROOKLYN,N.Y. POLICE DEPT,994838,167030,"(40.6251371430001, -73.961859149)"
969288,dc8b89a3,1/14/2015 20:00,Wednesday,Jan,14,2015,20,1,15,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,105,QUEENS,N.Y. POLICE DEPT,1052421,180736,"(40.662501069, -73.754283842)"
969294,b3f67714,1/14/2015 20:15,Wednesday,Jan,14,2015,20,1,14,2015,BURGLARY,FELONY,C,14,MANHATTAN,N.Y. POLICE DEPT,986402,212079,"(40.7487923900001, -73.992234678)"
969295,2c90f497,1/14/2015 20:15,Wednesday,Jan,14,2015,20,1,21,2015,GRAND LARCENY,FELONY,C,33,MANHATTAN,N.Y. POLICE DEPT,1001388,245170,"(40.839601874, -73.9380643649999)"
969297,42675007,1/14/2015 20:30,Wednesday,Jan,14,2015,20,1,14,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,121,STATEN ISLAND,N.Y. POLICE DEPT,940599,167433,"(40.626142073, -74.1572525829999)"
969301,63f5c972,1/14/2015 20:40,Wednesday,Jan,14,2015,20,1,16,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,108,QUEENS,N.Y. POLICE DEPT,999407,208720,"(40.739560048, -73.9453059849999)"
969302,ebace30,1/14/2015 21:00,Wednesday,Jan,14,2015,21,1,14,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,70,BROOKLYN,N.Y. POLICE DEPT,995418,164446,"(40.618043889, -73.959774028)"
969303,f6e23966,1/14/2015 21:00,Wednesday,Jan,14,2015,21,1,17,2015,GRAND LARCENY,FELONY,A,1,MANHATTAN,N.Y. POLICE DEPT,982742,198421,"(40.7113046470001, -74.005440899)"
969388,f6d8f81c,11/21/2015 0:00,Saturday,Nov,21,2015,0,11,21,2015,GRAND LARCENY,FELONY,B,23,MANHATTAN,N.Y. POLICE DEPT,998292,226413,"(40.788124612, -73.9492926089999)"
969390,f131f113,11/21/2015 0:01,Saturday,Nov,21,2015,0,12,4,2015,GRAND LARCENY,FELONY,A,67,BROOKLYN,N.Y. POLICE DEPT,998387,174639,"(40.646017278, -73.949058268)"
969392,64766d05,11/21/2015 0:01,Saturday,Nov,21,2015,0,11,22,2015,GRAND LARCENY,FELONY,A,10,MANHATTAN,N.Y. POLICE DEPT,983423,209491,"(40.7416892000001, -74.0029858509999)"
969393,7e02fdf6,11/21/2015 0:01,Saturday,Nov,21,2015,0,11,21,2015,ROBBERY,FELONY,A,28,MANHATTAN,N.Y. POLICE DEPT,998330,230187,"(40.798483162, -73.9491474709999)"
969394,e5d2492,11/21/2015 0:02,Saturday,Nov,21,2015,0,11,21,2015,FELONY ASSAULT,FELONY,A,5,MANHATTAN,N.Y. POLICE DEPT,985841,198529,"(40.7116010670001, -73.994262581)"
969398,595cc46,11/21/2015 0:30,Saturday,Nov,21,2015,0,11,21,2015,FELONY ASSAULT,FELONY,B,46,BRONX,N.Y. POLICE DEPT,1011176,248451,"(40.8485828350001, -73.902677179)"
969401,d7646daa,11/21/2015 1:00,Saturday,Nov,21,2015,1,11,21,2015,BURGLARY,FELONY,C,49,BRONX,N.Y. POLICE DEPT,1027797,246294,"(40.842596185, -73.8426145339999)"
969403,ab13169c,11/21/2015 1:30,Saturday,Nov,21,2015,1,11,21,2015,FELONY ASSAULT,FELONY,B,73,BROOKLYN,N.Y. POLICE DEPT,1009918,186062,"(40.6773449680001, -73.907462445)"
969407,17413d3,11/21/2015 2:00,Saturday,Nov,21,2015,2,11,21,2015,GRAND LARCENY,FELONY,B,61,BROOKLYN,N.Y. POLICE DEPT,1001237,154115,"(40.5896781550001, -73.9388398309999)"
969471,561ca666,5/18/2015 1:15,Monday,May,18,2015,1,5,18,2015,ROBBERY,FELONY,B,49,BRONX,N.Y. POLICE DEPT,1024877,250730,"(40.854785598, -73.853141055)"
969473,f924d493,5/18/2015 1:55,Monday,May,18,2015,1,5,18,2015,ROBBERY,FELONY,A,52,BRONX,N.Y. POLICE DEPT,1008085,253454,"(40.862323458, -73.913831832)"
969483,6b30b4d2,5/18/2015 2:03,Monday,May,18,2015,2,5,18,2015,FELONY ASSAULT,FELONY,B,71,BROOKLYN,N.Y. POLICE DEPT,997457,181411,"(40.664606373, -73.9523962929999)"
969488,c2ad670d,5/18/2015 2:45,Monday,May,18,2015,2,5,18,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,83,BROOKLYN,N.Y. POLICE DEPT,1007041,191630,"(40.692635726, -73.917815848)"
969511,b5dd5e55,4/14/2015 22:20,Tuesday,Apr,14,2015,22,4,15,2015,FELONY ASSAULT,FELONY,A,47,BRONX,N.Y. POLICE DEPT,1021522,256468,"(40.8705494600001, -73.8652369389999)"
969512,37f66fd8,4/14/2015 22:30,Tuesday,Apr,14,2015,22,4,14,2015,FELONY ASSAULT,FELONY,A,100,QUEENS,N.Y. POLICE DEPT,1039150,156959,"(40.59733061, -73.802311461)"
969516,1ec08e1e,4/14/2015 22:30,Tuesday,Apr,14,2015,22,4,14,2015,FELONY ASSAULT,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1015555,250165,"(40.8532728160001, -73.886841257)"
969519,5a794caf,4/14/2015 22:45,Tuesday,Apr,14,2015,22,4,14,2015,FELONY ASSAULT,FELONY,C,34,MANHATTAN,N.Y. POLICE DEPT,1004405,253314,"(40.8619483680001, -73.927136388)"
969524,399b209e,4/14/2015 23:25,Tuesday,Apr,14,2015,23,4,14,2015,GRAND LARCENY,FELONY,B,46,BRONX,N.Y. POLICE DEPT,1011658,248575,"(40.848921696, -73.900934481)"
969526,f166846,4/14/2015 23:40,Tuesday,Apr,14,2015,23,4,15,2015,FELONY ASSAULT,FELONY,A,33,MANHATTAN,N.Y. POLICE DEPT,1001242,244432,"(40.837576561, -73.938593881)"
969527,c4cb5c27,4/14/2015 23:45,Tuesday,Apr,14,2015,23,4,15,2015,FELONY ASSAULT,FELONY,B,78,BROOKLYN,N.Y. POLICE DEPT,988232,186300,"(40.6780345400001, -73.98564528)"
969528,7c34393,4/14/2015 23:47,Tuesday,Apr,14,2015,23,4,18,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,B,88,BROOKLYN,N.Y. POLICE DEPT,995504,189189,"(40.6859579310001, -73.959422971)"
969549,7cce24de,1/14/2015 21:40,Wednesday,Jan,14,2015,21,1,14,2015,FELONY ASSAULT,FELONY,A,7,MANHATTAN,N.Y. POLICE DEPT,987236,198935,"(40.7127150810001, -73.989230525)"
969550,31a17a42,1/14/2015 21:45,Wednesday,Jan,14,2015,21,1,14,2015,ROBBERY,FELONY,B,62,BROOKLYN,N.Y. POLICE DEPT,990162,156963,"(40.5975096490001, -73.978712818)"
969551,76bf983f,1/14/2015 21:45,Wednesday,Jan,14,2015,21,1,14,2015,FELONY ASSAULT,FELONY,B,48,BRONX,N.Y. POLICE DEPT,1014006,250406,"(40.853939645, -73.892439452)"
969553,344b0859,1/14/2015 22:00,Wednesday,Jan,14,2015,22,1,15,2015,GRAND LARCENY,FELONY,C,67,BROOKLYN,N.Y. POLICE DEPT,1000026,174295,"(40.6450703040001, -73.94315288)"
969555,185a48b6,1/14/2015 22:00,Wednesday,Jan,14,2015,22,1,16,2015,GRAND LARCENY,FELONY,C,79,BROOKLYN,N.Y. POLICE DEPT,998883,189019,"(40.6854863790001, -73.9472397059999)"
969556,2a872f8d,1/14/2015 22:00,Wednesday,Jan,14,2015,22,1,14,2015,BURGLARY,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1038015,195499,"(40.703121245, -73.8060912779999)"
969558,7d6d97df,1/14/2015 22:00,Wednesday,Jan,14,2015,22,1,15,2015,GRAND LARCENY,FELONY,C,111,QUEENS,N.Y. POLICE DEPT,1057424,211736,"(40.7475484600001, -73.735914126)"
969560,9b2bc614,1/14/2015 22:25,Wednesday,Jan,14,2015,22,1,14,2015,ROBBERY,FELONY,A,67,BROOKLYN,N.Y. POLICE DEPT,998504,176567,"(40.6513090330001, -73.94863258)"
969561,68b0653e,1/14/2015 22:30,Wednesday,Jan,14,2015,22,1,17,2015,RAPE,FELONY,A,32,MANHATTAN,N.Y. POLICE DEPT,999358,236472,"(40.815732053, -73.945420411)"
969562,6eab55b3,1/14/2015 23:00,Wednesday,Jan,14,2015,23,1,15,2015,ROBBERY,FELONY,A,105,QUEENS,N.Y. POLICE DEPT,1047841,181842,"(40.665570861, -73.770781622)"
969565,ace46ecf,1/14/2015 23:00,Wednesday,Jan,14,2015,23,1,15,2015,ROBBERY,FELONY,C,33,MANHATTAN,N.Y. POLICE DEPT,1001388,245170,"(40.839601874, -73.9380643649999)"
969567,76f9c20b,1/14/2015 23:30,Wednesday,Jan,14,2015,23,1,15,2015,GRAND LARCENY,FELONY,C,69,BROOKLYN,N.Y. POLICE DEPT,1011121,170799,"(40.635447825, -73.903186174)"
969655,1d16f4be,11/21/2015 2:07,Saturday,Nov,21,2015,2,11,21,2015,GRAND LARCENY,FELONY,C,30,MANHATTAN,N.Y. TRANSIT POLICE,997963,240372,"(40.826438728, -73.950452191)"
969658,55d2188a,11/21/2015 2:25,Saturday,Nov,21,2015,2,11,21,2015,FELONY ASSAULT,FELONY,B,7,MANHATTAN,N.Y. POLICE DEPT,987590,200252,"(40.716329805, -73.987952944)"
969660,a9863944,11/21/2015 2:40,Saturday,Nov,21,2015,2,11,21,2015,FELONY ASSAULT,FELONY,C,7,MANHATTAN,N.Y. POLICE DEPT,987393,201401,"(40.719483607, -73.988663053)"
969661,822b4f25,11/21/2015 2:44,Saturday,Nov,21,2015,2,11,21,2015,FELONY ASSAULT,FELONY,C,10,MANHATTAN,N.Y. HOUSING POLICE,982756,210140,"(40.7434704550001, -74.005393004)"
969662,c1d41230,11/21/2015 3:00,Saturday,Nov,21,2015,3,11,21,2015,GRAND LARCENY,FELONY,A,77,BROOKLYN,N.Y. TRANSIT POLICE,994619,183971,"(40.6716367810001, -73.9626220379999)"
969665,117e278a,11/21/2015 3:00,Saturday,Nov,21,2015,3,11,21,2015,GRAND LARCENY,FELONY,A,114,QUEENS,N.Y. POLICE DEPT,1011359,216791,"(40.7616843370001, -73.902143559)"
969667,1fc06e75,11/21/2015 3:45,Saturday,Nov,21,2015,3,11,21,2015,FELONY ASSAULT,FELONY,A,67,BROOKLYN,N.Y. POLICE DEPT,998360,174958,"(40.6468929070001, -73.949154896)"
969668,65003d15,11/21/2015 3:50,Saturday,Nov,21,2015,3,11,21,2015,ROBBERY,FELONY,A,67,BROOKLYN,N.Y. POLICE DEPT,997363,177270,"(40.6532403780001, -73.9527431719999)"
969669,96733f2c,11/21/2015 4:00,Saturday,Nov,21,2015,4,11,21,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,C,73,BROOKLYN,N.Y. POLICE DEPT,1006140,183727,"(40.670946067, -73.921090573)"
969732,47b64982,5/18/2015 2:50,Monday,May,18,2015,2,5,18,2015,BURGLARY,FELONY,C,61,BROOKLYN,N.Y. POLICE DEPT,997704,152568,"(40.5854380150001, -73.951563457)"
969736,b29c9b6a,5/18/2015 3:00,Monday,May,18,2015,3,5,18,2015,GRAND LARCENY,FELONY,C,81,BROOKLYN,N.Y. POLICE DEPT,1002153,191563,"(40.692463064, -73.935442415)"
969737,497cd8f7,5/18/2015 3:00,Monday,May,18,2015,3,5,18,2015,BURGLARY,FELONY,A,103,QUEENS,N.Y. POLICE DEPT,1037070,195060,"(40.7019219860001, -73.809502971)"
969741,f1501d3e,5/18/2015 3:40,Monday,May,18,2015,3,5,18,2015,ROBBERY,FELONY,A,46,BRONX,N.Y. POLICE DEPT,1010247,247771,"(40.8467192200001, -73.906037692)"
969749,b90259b7,5/18/2015 4:20,Monday,May,18,2015,4,5,18,2015,ROBBERY,FELONY,C,79,BROOKLYN,N.Y. POLICE DEPT,1000042,189332,"(40.6863435000001, -73.943060004)"
969771,8a16b051,4/14/2015 23:50,Tuesday,Apr,14,2015,23,4,15,2015,GRAND LARCENY,FELONY,C,84,BROOKLYN,N.Y. POLICE DEPT,989035,195386,"(40.702973123, -73.9827438)"
969774,848f9376,4/24/2015 0:09,Friday,Apr,24,2015,0,4,24,2015,ROBBERY,FELONY,B,46,BRONX,N.Y. POLICE DEPT,1010585,248617,"(40.849040238, -73.9048127)"
969779,74486f7e,4/24/2015 0:35,Friday,Apr,24,2015,0,4,24,2015,FELONY ASSAULT,FELONY,A,40,BRONX,N.Y. POLICE DEPT,1007542,232103,"(40.803722577, -73.9158690469999)"
969781,61dd9012,4/24/2015 0:50,Friday,Apr,24,2015,0,4,24,2015,BURGLARY,FELONY,B,84,BROOKLYN,N.Y. POLICE DEPT,985172,194034,"(40.6992634440001, -73.996676333)"
969783,ffbbac28,4/24/2015 1:00,Friday,Apr,24,2015,1,4,26,2015,GRAND LARCENY,FELONY,B,20,MANHATTAN,N.Y. HOUSING POLICE,987534,221027,"(40.7733520090001, -73.988144814)"
969784,c490f3ef,4/24/2015 1:00,Friday,Apr,24,2015,1,4,24,2015,GRAND LARCENY OF MOTOR VEHICLE,FELONY,A,41,BRONX,N.Y. POLICE DEPT,1016691,236247,"(40.8150678470001, -73.882802199)"
969786,3f3be48a,4/24/2015 1:10,Friday,Apr,24,2015,1,4,24,2015,FELONY ASSAULT,FELONY,A,44,BRONX,N.Y. TRANSIT POLICE,1004749,240880,"(40.8278199010001, -73.925930756)"
969787,97f2c292,4/24/2015 1:27,Friday,Apr,24,2015,1,4,24,2015,FELONY ASSAULT,FELONY,C,14,MANHATTAN,N.Y. POLICE DEPT,987897,211692,"(40.7477296820001, -73.9868392929999)"
969788,a4671e0f,4/24/2015 1:30,Friday,Apr,24,2015,1,4,24,2015,GRAND LARCENY,FELONY,A,114,QUEENS,N.Y. POLICE DEPT,1010895,217268,"(40.762994989, -73.903816612)"
969811,e303863a,1/24/2015 0:00,Saturday,Jan,24,2015,0,1,24,2015,GRAND LARCENY,FELONY,B,120,STATEN ISLAND,N.Y. POLICE DEPT,962890,164779,"(40.618939192, -74.07694173)"
969814,29d5c0ce,1/24/2015 0:00,Saturday,Jan,24,2015,0,2,1,2015,GRAND LARCENY,FELONY,B,42,BRONX,N.Y. HOUSING POLICE,1010169,244577,"(40.8379528570001, -73.90633196)"
969820,ca9348cf,1/24/2015 0:45,Saturday,Jan,24,2015,0,1,27,2015,BURGLARY,FELONY,B,24,MANHATTAN,N.Y. HOUSING POLICE,991885,227972,"(40.7924115050001, -73.972427963)"
969821,e70bb2f4,1/24/2015 1:00,Saturday,Jan,24,2015,1,1,24,2015,GRAND LARCENY,FELONY,C,106,QUEENS,N.Y. POLICE DEPT,1026543,182021,"(40.666189527, -73.847550977)"
969822,a0abc824,1/24/2015 1:00,Saturday,Jan,24,2015,1,1,24,2015,GRAND LARCENY,FELONY,C,106,QUEENS,N.Y. POLICE DEPT,1026543,182021,"(40.666189527, -73.847550977)"
969824,ee7876c9,1/24/2015 1:00,Saturday,Jan,24,2015,1,3,25,2015,GRAND LARCENY,FELONY,B,52,BRONX,N.Y. POLICE DEPT,1009562,253183,"(40.8615755330001, -73.9084931259999)"
969827,56d4df1c,1/24/2015 1:15,Saturday,Jan,24,2015,1,1,30,2015,GRAND LARCENY,FELONY,B,90,BROOKLYN,N.Y. POLICE DEPT,995597,199262,"(40.7136058470001, -73.959070673)"
